Nº  EXPEDIENTE;FECHA;HORA;CALLE;NÚMERO;DISTRITO;TIPO ACCIDENTE;ESTADO METEREOLÓGICO;TIPO VEHÍCULO;TIPO PERSONA;RANGO DE EDAD;SEXO;LESIVIDAD*
2021S004749;25/03/2021;15:15;PASEO. CASTELLANA / AVDA. GENERAL PERON;-;TETUÁN;Alcance;;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;
2021S004731;25/03/2021;15:10;CALL. MINERVA;101;VICÁLVARO;Colisión lateral;Despejado;Turismo;Conductor;DE 60 A 64 AÑOS;Hombre;14
2021S004731;25/03/2021;15:10;CALL. MINERVA;101;VICÁLVARO;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;DE 45 A 49 AÑOS;Hombre;07
2021S004720;25/03/2021;14:45;CALL. ALFONSO XII / AVDA. CIUDAD DE BARCELONA;-;RETIRO;Colisión lateral;;Furgoneta;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S004720;25/03/2021;14:45;CALL. ALFONSO XII / AVDA. CIUDAD DE BARCELONA;-;RETIRO;Colisión lateral;;Turismo;Conductor;DE 60 A 64 AÑOS;Hombre;
2021S004722;25/03/2021;14:30;AVDA. GRAN VIA DE HORTALEZA;35;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;14
2021S004722;25/03/2021;14:30;AVDA. GRAN VIA DE HORTALEZA;35;HORTALEZA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 60 A 64 AÑOS;Hombre;01
2021S004722;25/03/2021;14:30;AVDA. GRAN VIA DE HORTALEZA;35;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S004784;25/03/2021;14:20;PASEO. ERMITA DEL SANTO;14;LATINA;Atropello a persona;Despejado;Turismo;Conductor;DE 70 A 74 AÑOS;Mujer;14
2021S004784;25/03/2021;14:20;PASEO. ERMITA DEL SANTO;14;LATINA;Atropello a persona;Despejado;Turismo;Peatón;DE 21 A 24 AÑOS;Hombre;07
2021S004775;25/03/2021;14:05;AVDA. CERRO MILANO / CALL. CAÑADA DEL SANTISIMO;-;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;14
2021S004775;25/03/2021;14:05;AVDA. CERRO MILANO / CALL. CAÑADA DEL SANTISIMO;-;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;07
2021S004719;25/03/2021;13:50;AVDA. ANDALUCIA;85;VILLAVERDE;Vuelco;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;02
2021S004774;25/03/2021;13:35;AUTOV. M-30, +01000E;-;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;07
2021S004774;25/03/2021;13:35;AUTOV. M-30, +01000E;-;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;DE 21 A 24 AÑOS;Hombre;07
2021S004774;25/03/2021;13:35;AUTOV. M-30, +01000E;-;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;14
2021S004715;25/03/2021;12:38;CALL. ALCALA / PLAZA. CIBELES;-;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;07
2021S004715;25/03/2021;12:38;CALL. ALCALA / PLAZA. CIBELES;-;CENTRO;Colisión lateral;Despejado;Turismo;Pasajero;DE 30 A 34 AÑOS;Mujer;14
2021S004715;25/03/2021;12:38;CALL. ALCALA / PLAZA. CIBELES;-;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;14
2021S004883;25/03/2021;12:30;AVDA. CIUDAD DE BARCELONA;71;RETIRO;Colisión lateral;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;14
2021S004883;25/03/2021;12:30;AVDA. CIUDAD DE BARCELONA;71;RETIRO;Colisión lateral;Despejado;Turismo;Pasajero;DE 21 A 24 AÑOS;Mujer;14
2021S004883;25/03/2021;12:30;AVDA. CIUDAD DE BARCELONA;71;RETIRO;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;DE 35 A 39 AÑOS;Hombre;07
2021S005142;25/03/2021;11:50;CALL. NUEVA ZELANDA / AVDA. JUAN ANDRES;-;MONCLOA-ARAVACA;Atropello a persona;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;14
2021S005142;25/03/2021;11:50;CALL. NUEVA ZELANDA / AVDA. JUAN ANDRES;-;MONCLOA-ARAVACA;Atropello a persona;Despejado;Turismo;Peatón;DE 35 A 39 AÑOS;Hombre;02
2021S004776;25/03/2021;10:55;CALL. ISLA DE TAVIRA;38;FUENCARRAL-EL PARDO;Atropello a persona;Se desconoce;Turismo;Conductor;MAYOR DE 74 AÑOS;Hombre;14
2021S004776;25/03/2021;10:55;CALL. ISLA DE TAVIRA;38;FUENCARRAL-EL PARDO;Atropello a persona;Se desconoce;Turismo;Peatón;DE 70 A 74 AÑOS;Hombre;01
2021S004789;25/03/2021;10:55;CALL. MODESTO LAFUENTE / CALL. ESPRONCEDA;-;CHAMBERÍ;Otro;Despejado;Otros vehículos con motor;Conductor;DE 40 A 44 AÑOS;Hombre;
2021S004782;25/03/2021;10:50;CALL. JARDINES DE ARANJUEZ / AVDA. LOGROÑO;-;BARAJAS;Alcance;Despejado;Furgoneta;Conductor;DE 50 A 54 AÑOS;Hombre;14
2021S004782;25/03/2021;10:50;CALL. JARDINES DE ARANJUEZ / AVDA. LOGROÑO;-;BARAJAS;Alcance;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;02
2021S004782;25/03/2021;10:50;CALL. JARDINES DE ARANJUEZ / AVDA. LOGROÑO;-;BARAJAS;Alcance;Despejado;Turismo;Pasajero;MAYOR DE 74 AÑOS;Mujer;14
2021S004782;25/03/2021;10:50;CALL. JARDINES DE ARANJUEZ / AVDA. LOGROÑO;-;BARAJAS;Alcance;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;14
2021S004709;25/03/2021;10:00;AUTOV. M-30, +01900I;-;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;
2021S004709;25/03/2021;10:00;AUTOV. M-30, +01900I;-;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;
2021S004711;25/03/2021;9:55;CALL. CAVANILLES / CALL. DOCTOR ESQUERDO;-;RETIRO;Alcance;Despejado;Motocicleta > 125cc;Conductor;DE 50 A 54 AÑOS;Hombre;14
2021S004711;25/03/2021;9:55;CALL. CAVANILLES / CALL. DOCTOR ESQUERDO;-;RETIRO;Alcance;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;14
2021S004704;25/03/2021;9:55;CALL. BARACALDO;46;TETUÁN;Atropello a persona;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S004704;25/03/2021;9:55;CALL. BARACALDO;46;TETUÁN;Atropello a persona;Despejado;Turismo;Peatón;DE 35 A 39 AÑOS;Mujer;
2021S004787;25/03/2021;9:42;CALL. PROFESOR MARTIN ALMAGRO BASCH / PASEO. PINTOR ROSALES;-;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;07
2021S004787;25/03/2021;9:42;CALL. PROFESOR MARTIN ALMAGRO BASCH / PASEO. PINTOR ROSALES;-;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14
2021S004696;25/03/2021;9:00;CALL. RAIMUNDO FERNANDEZ VILLAVERDE / CALL. EDGAR NEVILLE;-;TETUÁN;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;DE 40 A 44 AÑOS;Hombre;07
2021S004696;25/03/2021;9:00;CALL. RAIMUNDO FERNANDEZ VILLAVERDE / CALL. EDGAR NEVILLE;-;TETUÁN;Alcance;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14
2021S005131;25/03/2021;8:35;CALL. SERRANO;74;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Mujer;02
2021S004777;25/03/2021;8:18;PASEO. CASTELLANA;156;CHAMARTÍN;Colisión fronto-lateral;Despejado;Autobús;Conductor;DE 50 A 54 AÑOS;Hombre;14
2021S004777;25/03/2021;8:18;PASEO. CASTELLANA;156;CHAMARTÍN;Colisión fronto-lateral;Despejado;Autobús;Pasajero;DE 70 A 74 AÑOS;Hombre;14
2021S004777;25/03/2021;8:18;PASEO. CASTELLANA;156;CHAMARTÍN;Colisión fronto-lateral;Despejado;Autobús;Pasajero;DE 50 A 54 AÑOS;Mujer;14
2021S004777;25/03/2021;8:18;PASEO. CASTELLANA;156;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;07
2021S004707;25/03/2021;8:00;CALL. JOAQUIN COSTA;6;CHAMARTÍN;Colisión frontal;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;14
2021S004707;25/03/2021;8:00;CALL. JOAQUIN COSTA;6;CHAMARTÍN;Colisión frontal;Despejado;Motocicleta hasta 125cc;Conductor;DE 40 A 44 AÑOS;Hombre;06
2021S004697;25/03/2021;7:50;CALL. PAJARONES / CALL. JUPITER;-;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 18 A 20 AÑOS;Mujer;06
2021S004697;25/03/2021;7:50;CALL. PAJARONES / CALL. JUPITER;-;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;14
2021S004687;25/03/2021;1:35;AVDA. ANDES / AVDA. ARROYO DEL SANTO;-;HORTALEZA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;
2021S004687;25/03/2021;1:35;AVDA. ANDES / AVDA. ARROYO DEL SANTO;-;HORTALEZA;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;DE 18 A 20 AÑOS;Mujer;
2021S004685;25/03/2021;0:50;CALL. GENERAL RICARDOS;79;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S004685;25/03/2021;0:50;CALL. GENERAL RICARDOS;79;CARABANCHEL;Alcance;Despejado;Camión rígido;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S004693;25/03/2021;0:05;AUTOV. M-30, PK 7,200 CALZADA 2 CENTRAL;-;CIUDAD LINEAL;Choque contra obstáculo fijo;;Furgoneta;Conductor;DE 21 A 24 AÑOS;Hombre;
2021S004989;26/03/2021;23:35;CALL. CLARA DEL REY;54;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S004989;26/03/2021;23:35;CALL. CLARA DEL REY;54;CHAMARTÍN;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 30 A 34 AÑOS;Hombre;07
2021S004862;26/03/2021;23:30;CALL. SERRANO;57;SALAMANCA;Caída;Despejado;VMU eléctrico;Conductor;DE 35 A 39 AÑOS;Hombre;14
2021S004849;26/03/2021;23:25;AUTOV. M-30 / GTA. MARQUES DE VADILLO;-;CARABANCHEL;Caída;Despejado;Motocicleta hasta 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;07
2021S004842;26/03/2021;23:20;CALL. TORRELAGUNA / CALL. MARTINEZ VILLERGAS;-;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 18 A 20 AÑOS;Hombre;
2021S004842;26/03/2021;23:20;CALL. TORRELAGUNA / CALL. MARTINEZ VILLERGAS;-;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;DE 18 A 20 AÑOS;Hombre;
2021S004842;26/03/2021;23:20;CALL. TORRELAGUNA / CALL. MARTINEZ VILLERGAS;-;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S004842;26/03/2021;23:20;CALL. TORRELAGUNA / CALL. MARTINEZ VILLERGAS;-;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S004856;26/03/2021;23:20;CALL. ARTURO SORIA / CALL. ULISES;-;CIUDAD LINEAL;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 30 A 34 AÑOS;Hombre;02
2021S004856;26/03/2021;23:20;CALL. ARTURO SORIA / CALL. ULISES;-;CIUDAD LINEAL;Colisión lateral;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;14
2021S004888;26/03/2021;23:20;AUTOV. M-30, +00000E ACCESO A M-11;-;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;02
2021S004882;26/03/2021;23:10;PASEO. LA HABANA / CALL. BALBINA VALVERDE;-;CHAMARTÍN;Colisión frontal;Despejado;Turismo;Conductor;DE 18 A 20 AÑOS;Hombre;14
2021S004882;26/03/2021;23:10;PASEO. LA HABANA / CALL. BALBINA VALVERDE;-;CHAMARTÍN;Colisión frontal;Despejado;Turismo;Pasajero;DE 21 A 24 AÑOS;Mujer;14
2021S004882;26/03/2021;23:10;PASEO. LA HABANA / CALL. BALBINA VALVERDE;-;CHAMARTÍN;Colisión frontal;Despejado;Turismo;Pasajero;DE 18 A 20 AÑOS;Mujer;14
2021S004882;26/03/2021;23:10;PASEO. LA HABANA / CALL. BALBINA VALVERDE;-;CHAMARTÍN;Colisión frontal;Despejado;Ciclomotor;Conductor;DE 21 A 24 AÑOS;Mujer;07
2021S004864;26/03/2021;23:10;CALL. JACINTO VERDAGUER;17;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;14
2021S004864;26/03/2021;23:10;CALL. JACINTO VERDAGUER;17;CARABANCHEL;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 30 A 34 AÑOS;Hombre;06
2021S005073;26/03/2021;23:05;PLAZA. REPUBLICA DOMINICANA / CALL. PRINCIPE DE VERGARA;-;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;14
2021S005073;26/03/2021;23:05;PLAZA. REPUBLICA DOMINICANA / CALL. PRINCIPE DE VERGARA;-;CHAMARTÍN;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 18 A 20 AÑOS;Hombre;06
2021S005073;26/03/2021;23:05;PLAZA. REPUBLICA DOMINICANA / CALL. PRINCIPE DE VERGARA;-;CHAMARTÍN;Colisión lateral;Despejado;Motocicleta hasta 125cc;Pasajero;DE 18 A 20 AÑOS;Mujer;14
2021S004858;26/03/2021;23:00;AVENIDA DE LOS POBLADOS CON AVENIDA DEL EURO;-;LATINA;Caída;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;07
2021S005523;26/03/2021;22:50;CALL. MARCELINO CASTILLO;11;LATINA;Choque contra obstáculo fijo;;Turismo;Conductor;DESCONOCIDA;;
2021S005523;26/03/2021;22:50;CALL. MARCELINO CASTILLO;11;LATINA;Choque contra obstáculo fijo;;Turismo;Conductor;DESCONOCIDA;;
2021S004840;26/03/2021;22:35;CALL. ANTONIO LANZUELA / CALL. GARCI-NUÑO;-;TETUÁN;Otro;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;14
2021S004840;26/03/2021;22:35;CALL. ANTONIO LANZUELA / CALL. GARCI-NUÑO;-;TETUÁN;Otro;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;14
2021S004869;26/03/2021;22:30;CALL. JOSE ORTEGA Y GASSET;50;SALAMANCA;Colisión fronto-lateral;;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S004869;26/03/2021;22:30;CALL. JOSE ORTEGA Y GASSET;50;SALAMANCA;Colisión fronto-lateral;;Turismo;Conductor;DE 70 A 74 AÑOS;Hombre;
2021S005473;26/03/2021;22:00;CALL. VALMOJADO;185;LATINA;Choque contra obstáculo fijo;;Turismo;Conductor;DE 21 A 24 AÑOS;Mujer;
2021S005473;26/03/2021;22:00;CALL. VALMOJADO;185;LATINA;Choque contra obstáculo fijo;;Turismo;Conductor;DESCONOCIDA;Mujer;
2021S004921;26/03/2021;21:50;AVDA. MONFORTE DE LEMOS;121;FUENCARRAL-EL PARDO;Caída;Despejado;Ciclomotor;Conductor;DE 21 A 24 AÑOS;Mujer;07
2021S004835;26/03/2021;21:25;AVDA. PABLO NERUDA;80;PUENTE DE VALLECAS;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 45 A 49 AÑOS;Hombre;07
2021S004835;26/03/2021;21:25;AVDA. PABLO NERUDA;80;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14
2021S004834;26/03/2021;21:20;PLAZA. EMPERADOR CARLOS V / RONDA. ATOCHA;-;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;14
2021S004834;26/03/2021;21:20;PLAZA. EMPERADOR CARLOS V / RONDA. ATOCHA;-;CENTRO;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;DE 35 A 39 AÑOS;Hombre;07
2021S004832;26/03/2021;21:00;CALL. MAX AUB;5;CHAMBERÍ;Atropello a persona;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;14
2021S004832;26/03/2021;21:00;CALL. MAX AUB;5;CHAMBERÍ;Atropello a persona;Despejado;Turismo;Peatón;MAYOR DE 74 AÑOS;Mujer;07
2021S004837;26/03/2021;21:00;C/ CAPITAN BLANCO ARGIBAY, 192 (farola 77 parque );-;TETUÁN;Caída;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;01
2021S004830;26/03/2021;21:00;AUTOV. M-30, +00500I;-;SALAMANCA;Alcance;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;
2021S004830;26/03/2021;21:00;AUTOV. M-30, +00500I;-;SALAMANCA;Alcance;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;
2021S004910;26/03/2021;20:55;PASEO. CASTELLANA / PLAZA. CUZCO;-;CHAMARTÍN;Colisión fronto-lateral;Se desconoce;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;14
2021S004910;26/03/2021;20:55;PASEO. CASTELLANA / PLAZA. CUZCO;-;CHAMARTÍN;Colisión fronto-lateral;Se desconoce;Turismo;Pasajero;DE 55 A 59 AÑOS;Mujer;14
2021S004910;26/03/2021;20:55;PASEO. CASTELLANA / PLAZA. CUZCO;-;CHAMARTÍN;Colisión fronto-lateral;Se desconoce;Autobus EMT;Conductor;DE 50 A 54 AÑOS;Hombre;05
2021S004910;26/03/2021;20:55;PASEO. CASTELLANA / PLAZA. CUZCO;-;CHAMARTÍN;Colisión fronto-lateral;Se desconoce;Autobus EMT;Pasajero;DE 15 A 17 AÑOS;Mujer;03
2021S004910;26/03/2021;20:55;PASEO. CASTELLANA / PLAZA. CUZCO;-;CHAMARTÍN;Colisión fronto-lateral;Se desconoce;Autobus EMT;Pasajero;DE 45 A 49 AÑOS;Mujer;06
2021S004836;26/03/2021;20:50;CALL. SOTILLO;24;HORTALEZA;Caída;Despejado;Motocicleta hasta 125cc;Conductor;DE 30 A 34 AÑOS;Mujer;06
2021S004822;26/03/2021;20:35;CMNO. VALDERRIBAS / CALL. JOSE PAULETE;-;PUENTE DE VALLECAS;Colisión frontal;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;
2021S004822;26/03/2021;20:35;CMNO. VALDERRIBAS / CALL. JOSE PAULETE;-;PUENTE DE VALLECAS;Colisión frontal;Despejado;Motocicleta hasta 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;14
2021S004924;26/03/2021;20:30;CALL. SAUCEDA / AVDA. SANTO DOMINGO DE LA CALZADA;-;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Mujer;14
2021S004924;26/03/2021;20:30;CALL. SAUCEDA / AVDA. SANTO DOMINGO DE LA CALZADA;-;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 40 A 44 AÑOS;Hombre;14
2021S004924;26/03/2021;20:30;CALL. SAUCEDA / AVDA. SANTO DOMINGO DE LA CALZADA;-;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Motocicleta hasta 125cc;Pasajero;DE 45 A 49 AÑOS;Mujer;07
2021S004833;26/03/2021;20:25;AUTOV. M-30, +00500I CENTRAL KM 5,400;-;SALAMANCA;Colisión múltiple;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S004833;26/03/2021;20:25;AUTOV. M-30, +00500I CENTRAL KM 5,400;-;SALAMANCA;Colisión múltiple;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;
2021S004833;26/03/2021;20:25;AUTOV. M-30, +00500I CENTRAL KM 5,400;-;SALAMANCA;Colisión múltiple;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;
2021S004833;26/03/2021;20:25;AUTOV. M-30, +00500I CENTRAL KM 5,400;-;SALAMANCA;Colisión múltiple;Despejado;Turismo;Pasajero;DE 30 A 34 AÑOS;Mujer;
2021S004829;26/03/2021;20:15;CALL. IDIOMA ESPERANTO;1;CIUDAD LINEAL;Otro;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S004829;26/03/2021;20:15;CALL. IDIOMA ESPERANTO;1;CIUDAD LINEAL;Otro;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S004821;26/03/2021;20:00;CALL. CARDEÑOSA / CALL. CONDE RODRIGUEZ SAN PEDRO;-;PUENTE DE VALLECAS;Colisión lateral;;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;14
2021S004821;26/03/2021;20:00;CALL. CARDEÑOSA / CALL. CONDE RODRIGUEZ SAN PEDRO;-;PUENTE DE VALLECAS;Colisión lateral;;Turismo;Pasajero;DE 30 A 34 AÑOS;Mujer;14
2021S004821;26/03/2021;20:00;CALL. CARDEÑOSA / CALL. CONDE RODRIGUEZ SAN PEDRO;-;PUENTE DE VALLECAS;Colisión lateral;;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14
2021S004818;26/03/2021;20:00;CALL. CERRO MINGUETE / CALL. RISCOS DE POLANCO;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;07
2021S004818;26/03/2021;20:00;CALL. CERRO MINGUETE / CALL. RISCOS DE POLANCO;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 35 A 39 AÑOS;Hombre;07
2021S004818;26/03/2021;20:00;CALL. CERRO MINGUETE / CALL. RISCOS DE POLANCO;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14
2021S004818;26/03/2021;20:00;CALL. CERRO MINGUETE / CALL. RISCOS DE POLANCO;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 30 A 34 AÑOS;Mujer;14
2021S005163;26/03/2021;19:52;CALL. BATALLA DEL SALADO;39;ARGANZUELA;Colisión frontal;;Turismo;Conductor;DE 70 A 74 AÑOS;Hombre;14
2021S005163;26/03/2021;19:52;CALL. BATALLA DEL SALADO;39;ARGANZUELA;Colisión frontal;;Turismo;Pasajero;DE 40 A 44 AÑOS;Mujer;
2021S005163;26/03/2021;19:52;CALL. BATALLA DEL SALADO;39;ARGANZUELA;Colisión frontal;;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;14
2021S004815;26/03/2021;19:50;CALL. INFANTA MERCEDES / CALL. LINO;-;TETUÁN;Caída;Despejado;Motocicleta hasta 125cc;Conductor;DE 45 A 49 AÑOS;Hombre;07
2021S004815;26/03/2021;19:50;CALL. INFANTA MERCEDES / CALL. LINO;-;TETUÁN;Caída;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;14
2021S005057;26/03/2021;19:30;AVDA. VENTISQUERO DE LA CONDESA;48;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;
2021S005057;26/03/2021;19:30;AVDA. VENTISQUERO DE LA CONDESA;48;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;
2021S004809;26/03/2021;19:05;CALL. JUAN JOSE MARTINEZ SECO;1;VILLAVERDE;Atropello a persona;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S004809;26/03/2021;19:05;CALL. JUAN JOSE MARTINEZ SECO;1;VILLAVERDE;Atropello a persona;Despejado;Turismo;Peatón;DE 45 A 49 AÑOS;Mujer;06
2021S004826;26/03/2021;19:00;CALL. BERROCAL / CALL. BARIO;-;VILLAVERDE;Otro;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S004826;26/03/2021;19:00;CALL. BERROCAL / CALL. BARIO;-;VILLAVERDE;Otro;Despejado;Furgoneta;Conductor;DE 50 A 54 AÑOS;Hombre;
2021S004820;26/03/2021;18:50;CÑADA. REAL DE MERINAS;162;VICÁLVARO;Colisión frontal;Despejado;Cuadriciclo ligero;Conductor;DE 70 A 74 AÑOS;Hombre;03
2021S004820;26/03/2021;18:50;CÑADA. REAL DE MERINAS;162;VICÁLVARO;Colisión frontal;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;14
2021S004820;26/03/2021;18:50;CÑADA. REAL DE MERINAS;162;VICÁLVARO;Colisión frontal;Despejado;Turismo;Pasajero;DE 60 A 64 AÑOS;Mujer;14
2021S004823;26/03/2021;18:45;CALL. ALCALA / CALL. FUENTE DEL BERRO;-;SALAMANCA;Alcance;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;14
2021S004823;26/03/2021;18:45;CALL. ALCALA / CALL. FUENTE DEL BERRO;-;SALAMANCA;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;DE 40 A 44 AÑOS;Hombre;07
2021S004823;26/03/2021;18:45;CALL. ALCALA / CALL. FUENTE DEL BERRO;-;SALAMANCA;Alcance;Despejado;Motocicleta hasta 125cc;Pasajero;DE 45 A 49 AÑOS;Hombre;07
2021S004808;26/03/2021;18:25;CALL. ANDRES ARTEAGA;1;USERA;Colisión lateral;;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;
2021S004808;26/03/2021;18:25;CALL. ANDRES ARTEAGA;1;USERA;Colisión lateral;;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S004831;26/03/2021;17:30;CALL. MONTE ESQUINZA;20;CHAMBERÍ;Choque contra obstáculo fijo;;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;
2021S004813;26/03/2021;16:50;AUTOV. M-30, +01000E;-;PUENTE DE VALLECAS;Alcance;Despejado;Vehículo articulado;Conductor;DE 60 A 64 AÑOS;Hombre;
2021S004813;26/03/2021;16:50;AUTOV. M-30, +01000E;-;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;
2021S005148;26/03/2021;16:40;PASEO. SANTA MARIA DE LA CABEZA;77;ARGANZUELA;Choque contra obstáculo fijo;;Camión rígido;Conductor;DE 25 A 29 AÑOS;Hombre;14
